Automobile ID,Fuel ID,Fuel Configuration ID,Manufacturer ID,Weight Class ID,Category ID,Model,Model Year,City Range,Highway Range,City Fuel Economy,City Fuel Economy Units,Highway Fuel Economy,Highway Fuel Economy Units,City Gas Fuel Economy,Highway Gas Fuel Economy,Transmission Type,Engine Type,Engine Size,Engine Cylinder Count,Engine Description,Battery Type,Battery Voltage Amps,110v Charge Time,220v Charge Time,Warranty Info,Ordering Info,Description,Comments,Manufacturer,Manufacturer URL,Fuel Code,Fuel,Category,Fuel Configuration Name
10089,11,5,225,"",9,Grand Caravan,2011,"","",12.0,mpg,18.0,mpg,17.0,25.0,Automatic / 6 speed,"",3.6L,6,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
10124,11,5,225,"",29,Journey,2011,"","",13.0,mpg,18.0,mpg,17.0,25.0,Automatic / 6 speed,"",3.6L,6,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10143,11,5,225,"",25,Ram,2011,"","",9.0,mpg,12.0,mpg,13.0,18.0,Automatic / 5 speed,"",4.7L,8,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10088,11,5,225,"",25,Ram 1500 2WD,2011,"","",9.0,mpg,13.0,mpg,14.0,19.0,Automatic / 5 speed,"",4.7L,8,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10009,11,5,219,"",27,Crown Victoria LX,2011,"","",12.0,mpg,17.0,mpg,16.0,24.0,Automatic / 4 speed,"",4.6L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10013,11,5,219,"",9,E150,2011,"","",10.0,mpg,12.0,mpg,13.0,17.0,Automatic / 4 speed,"",4.6L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
10014,11,5,219,"",9,E250,2011,"","",9.0,mpg,12.0,mpg,12.0,16.0,Automatic,"",4.6L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
10015,11,5,219,"",9,E350,2011,"","",9.0,mpg,11.0,mpg,11.0,15.0,Automatic,"",5.4L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
10011,11,5,219,"",29,Escape 4WD,2011,"","",14.0,mpg,19.0,mpg,18.0,23.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10081,45,9,219,"",29,Escape Hybrid,2011,"","",30.0,mpg,27.0,mpg,"","",Automatic / Variable,"",2.5L,4,"","","","","","","","","",Ford,http://www.fordvehicles.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
10012,11,5,219,"",29,Expedition 4WD,2011,"","",9.0,mpg,13.0,mpg,13.0,18.0,Automatic / 6 speed,"",5.4L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10016,11,5,219,"",25,F150,2011,"","",10.0,mpg,14.0,mpg,14.0,20.0,Automatic / 6 speed,"",5.4L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10017,11,5,219,"",25,F250,2011,"","","","","","","","",Automatic / 6 speed,"",6.2L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10200,41,1,219,"",9,Ford  Azure Transit Connect,2011,80,80,62.0,mpg,"",mpg,"","","",52 kW e-motor,"","","",Li-Ion,"","","","","",The all-electric Azure Ford Transit Connect van uses Azure Dynamics' Force Drive to power the zero emission vehicle that has up to an 80-mile range per charge.,"",Ford,http://www.fordvehicles.com,ELEC,Electric,Van,Dedicated
10007,11,5,219,"",27,Fusion AWD FFV,2011,"","",13.0,mpg,19.0,mpg,18.0,26.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10153,11,5,219,"",27,Fusion FWD FFV,2011,"","",14.0,mpg,21.0,mpg,20.0,28.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10082,45,9,219,"",27,Fusion Hybrid,2011,"","",41.0,mpg,36.0,mpg,"","",Automatic / Variable,"",2.4L,4,"","","","","","","","","",Ford,http://www.fordvehicles.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10083,45,9,219,"",27,Fusion Hybrid,2011,"","","",mpg,"",mpg,41.0,36.0,Automatic / Variable,"",2.4L,4,"","","","","","","","","",Ford,http://www.fordvehicles.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10203,3,1,219,"",9,Transit Connect CNG,2011,"","","",mpg,"",mpg,"","",Automatic,"",2.0L,4,"","","","","","","",The Ford Transit Connect vehicle comes equipped with factory-installed connections necessary for easy conversion to gaseous fuel such as natural gas.,"",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
10201,3,1,219,"",9,Transit Connect CNG,2011,"","","",mpg,"",mpg,"","","","","","","","","","","","","","","",Ford,http://www.fordvehicles.com,CNG,CNG - Compressed Natural Gas,Van,Dedicated
10202,55,1,219,"",9,Transit Connect Propane,2011,"","","",mpg,"",mpg,"","",Automatic,"",2.0L,4,"","","","","","","",The Ford Transit Connect vehicle comes equipped with factory-installed connections necessary for easy conversion to gaseous fuel such as propane. ,"",Ford,http://www.fordvehicles.com,LPG,Propane,Van,Dedicated
10072,11,5,213,"",9,Savana 1500,2011,"","",10.0,mpg,13.0,mpg,13.0,17.0,Automatic / 4 speed,"",5.3L,8,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
10073,11,5,213,"",9,Savana 2500,2011,"","",8.0,mpg,12.0,mpg,10.0,16.0,Automatic / 4 speed,"",6.0L,8,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
10070,11,5,213,"",25,Sierra 1500,2011,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic / 6 speed,"",5.3L,8,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10079,45,9,213,"",25,Sierra 1500 Hybrid,2011,"","",20.0,mpg,23.0,mpg,"","",Automatic / Variable,"",6.0L,8,"","","","","","","","","",GMC,http://www.gmc.com,HYBR,Hybrid Electric,Truck,Hybrid Electric
10151,11,5,213,"",29,Terrain AWD,2011,"","",12.0,mpg,17.0,mpg,16.0,22.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10071,11,5,213,"",29,Terrain FWD,2011,"","",12.0,mpg,18.0,mpg,17.0,24.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10069,11,5,213,"",29,Yukon 1500,2011,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic / 6 speed,"",5.3L,8,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10077,45,9,213,"",29,Yukon 1500 Hybrid,2011,"","",20.0,mpg,23.0,mpg,"","",Automatic / Variable,"",6.0L,8,"","","","","","","","","",GMC,http://www.gmc.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
10093,3,1,209,"",27,Civic GX,2011,"","",24.0,mpgge,36.0,mpgge,"","",Manual / 5 speed,"",1.8L,4,"","","","","","","","","",Honda,http://automobiles.honda.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dedicated
10020,45,9,209,"",27,Civic Hybrid,2011,"","",40.0,mpg,45.0,mpg,"","",Automatic / Variable,"",1.3L,4,"",Ni-MH,"","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10092,45,9,209,"",27,Civic Hybrid,2011,"","",40.0,mpg,45.0,mpg,"","",Automatic / Variable,"",1.3L,4,"",Ni-MH,"","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10094,45,9,209,"",27,CR-Z,2011,"","",35.0,mpg,39.0,mpg,"","",Automatic / Variable,"",1.5L,4,"","","","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10095,9,7,209,"",27,FCX Clarity,2011,"","",60.0,kg,60.0,kg,"","","","","","","","","","","","","",134 hp AC synchronous permanent magnet electronic motor.,"",Honda,http://automobiles.honda.com,H2,Hydrogen Fuel Cell,Sedan/Wagon,Fuel Cell
10091,45,9,209,"",27,Insight LX Hybrid,2011,"","",40.0,mpg,43.0,mpg,"","",Automatic / Variable,"",1.3L,4,"",NiMH,"","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10127,45,9,351,"",27,Sonata Hybrid,2011,"","",37.0,mpg,39.0,mpg,"","",Automatic,"",2.4L,4,"",Lithium-Polymer,"","","","","","","",Hyundai,http://www.hyundaiusa.com/,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10152,11,5,275,"",29,Grand Cherokee 2WD,2011,"","",13.0,mpg,17.0,mpg,16.0,23.0,Automatic / 5 speed,"",3.6L,6,"","","","","","","","","",Jeep,https://www.fleet.chrysler.com/fleetcda/fleetusa,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10050,11,5,275,"",29,Grand Cherokee 4WD,2011,"","",12.0,mpg,16.0,mpg,16.0,22.0,Automatic / 5 speed,"",3.6L,6,"","","","","","","","","",Jeep,https://www.fleet.chrysler.com/fleetcda/fleetusa,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10051,45,9,243,"",27,CT 200h,2011,"","","","","","","","","","",1.8L,4,"","","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10053,45,9,243,"",27,GS 450h,2011,"","",22.0,mpg,25.0,mpg,"","","","","","","","","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10052,45,9,243,"",27,HS 250h,2011,"","",35.0,mpg,34.0,mpg,"","",Automatic / Variable,"",2.4L,4,"","","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10054,45,9,243,"",27,LS 600h,2011,"","",19.0,mpg,23.0,mpg,"","",Automatic / Variable,"",5.0L,8,"","","","","","","","","",Lexus,"",HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10055,45,9,243,"",29,RX 450h,2011,"","",32.0,mpg,28.0,mpg,"","",Automatic / Variable,"",3.5L,6,"","","","","","","","","",Lexus,"",HYBR,Hybrid Electric,SUV,Hybrid Electric
10084,45,9,227,"",27,MKZ Hybrid,2011,"","",41.0,mpg,36.0,mpg,"","",Automatic / Variable,"",2.5L,4,"",NiMH,275,"","","","","","",Lincoln,http://www.lincoln.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10181,11,5,227,"",29,Navigator 2WD,2011,"","",10.0,mpg,15.0,mpg,14.0,20.0,Automatic / 6 speed,"",5.4L,8,"","","","","","","","","",Lincoln,http://www.lincoln.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10047,11,5,227,"",29,Navigator 4WD,2011,"","",9.0,mpg,13.0,mpg,14.0,20.0,Automatic / 6 speed,"",5.4L,8,"","","","","","","","","",Lincoln,http://www.lincoln.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10005,11,5,227,"",27,Town Car,2011,"","",12.0,mpg,17.0,mpg,16.0,24.0,Automatic / 4 speed,"",4.6L,8,"","","","","","","","","",Lincoln,http://www.lincoln.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10019,45,9,229,"",29,Tribute 2WD Hybrid,2011,"","","",mpg,"",mpg,34.0,31.0,Automatic,"",2.5L,4,"","","","","","","","","",Mazda,http://www.mazdausa.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
10018,11,5,229,"",29,Tribute 4WD FFV,2011,"","",13.0,mpg,16.0,mpg,18.0,23.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Mazda,http://www.mazdausa.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10154,11,5,229,"",29,Tribute FWD FFV,2011,"","",14.0,mpg,19.0,mpg,19.0,25.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Mazda,http://www.mazdausa.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10001,11,5,239,"",27,C300 4Matic,2011,"","",13.0,mpg,19.0,mpg,18.0,25.0,Automatic / 7 speed,"",3.0L,6,"","","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10000,11,5,239,"",27,C300 Sport,2011,"","",13.0,mpg,19.0,mpg,18.0,26.0,Automatic / 7 speed,"",3.0L,6,"","","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10049,45,9,239,"",29,ML450 4Matic Hybrid,2011,"","",21.0,mpg,24.0,mpg,"","",Automatic / 7 speed,"",3.5L,6,"","","","","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,HYBR,Hybrid Electric,SUV,Hybrid Electric
10048,45,9,239,"",27,S400 Hybrid,2011,"","",19.0,mpg,26.0,mpg,"","",Automatic / 7 speed,"",3.5L,6,"",lithium-ion,120 volts,"","","","","","",Mercedes-Benz,http://www.mbusa.com/mercedes/,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10006,11,5,233,"",27,Grand Marquis,2011,"","",12.0,mpg,17.0,mpg,16.0,24.0,Automatic / 4 speed,"",4.6L,8,"","","","","","","","","",Mercury,http://www.mercuryvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10080,11,5,233,"",29,Mariner,2011,"","",14.0,mpg,19.0,mpg,19.0,25.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Mercury,http://www.mercuryvehicles.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10086,45,9,233,"",29,Mariner Hybrid,2011,"","",30.0,mpg,27.0,mpg,"","",Automatic / Variable,"",2.5L,4,"",NiMH,"","","","","","","",Mercury,http://www.mercuryvehicles.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
10008,11,5,233,"",27,Milan AWD,2011,"","",14.0,mpg,21.0,mpg,20.0,28.0,Automatic / 6 speed,"",3.0L,6,"","","","","","","","","",Mercury,http://www.mercuryvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10085,45,9,233,"",27,Milan Hybrid,2011,"","",41.0,mpg,36.0,mpg,"","",Automatic / Variable,"",2.5L,4,"",NiMH,275,"","","","","","",Mercury,http://www.mercuryvehicles.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10059,45,9,217,"",27,Altima Hybrid,2011,"","",35.0,mpg,33.0,mpg,"","",Automatic / 5 speed,"",2.5L,4,"","","","","","","","","",Nissan,http://www.nissanusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10156,11,5,217,"",29,Armada 2WD FFV,2011,"","",9.0,mpg,13.0,mpg,12.0,19.0,Automatic / 5 speed,"",5.6L,8,"","","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10056,11,5,217,"",29,Armada 4WD FFV,2011,"","",9.0,mpg,13.0,mpg,12.0,18.0,Automatic / 5 speed,"",5.6L,8,"","","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10128,41,1,217,"",27,Leaf,2011,100,100,"",mpg,"",mpg,"","",None,"","","","","","","","","","","","",Nissan,http://www.nissanusa.com,ELEC,Electric,Sedan/Wagon,Dedicated
10058,41,1,217,"",27,LEAF,2011,73,73,0.32,KWh/m,0.37,KWh/m,"","",None,AC electric motor,"","","",Lithium-ion,"","","","","","","",Nissan,http://www.nissanusa.com,ELEC,Electric,Sedan/Wagon,Dedicated
10057,11,5,217,"",25,Titan King Cab 2WD FFV,2011,"","",9.0,mpg,13.0,mpg,13.0,18.0,Automatic / 5 speed,"",5.6L,8,"","","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10155,11,5,217,"",25,Titan King Cab 4WD FFV,2011,"","",9.0,mpg,13.0,mpg,12.0,17.0,Automatic / 5 speed,"",5.6L,8,"","","","","","","","","",Nissan,http://www.nissanusa.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10160,11,5,371,"",27,9-5 Turbo4,2011,"","",13.0,mpg,20.0,mpg,18.0,28.0,Automatic,"",2.0L,4,"","","","","","","","","",Saab,http://www.saabusa.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
10060,41,1,357,"",27,Roadster 2.5,2011,245,245,0.3,KWh/m,0.3,KWh/m,"","","","","","","","","","","","","","","",Tesla Motors,http://www.teslamotors.com,ELEC,Electric,Sedan/Wagon,Dedicated
10064,45,9,221,"",27,Camry Hybrid,2011,"","",31.0,mpg,35.0,mpg,"","",Automatic / Variable,"",2.4L,4,"","","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10065,45,9,221,"",29,Highlander Hybrid,2011,"","",27.0,mpg,25.0,mpg,"","",Automatic / Variable,"",3.3L,6,"","","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
10063,45,9,221,"",27,Prius,2011,"","",51.0,mpg,48.0,mpg,"","",Automatic / Variable,"",1.8L,4,"","","","","","","","","",Toyota,http://www.toyota.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
10062,11,5,221,"",29,Sequoia 4WD,2011,"","",9.0,mpg,12.0,mpg,13.0,18.0,Automatic / 6 speed,"",5.7L,8,"","","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10157,11,5,221,"",29,Sequoia 4WD FFV,2011,"","",9.0,mpg,12.0,mpg,12.0,17.0,Automatic / 6 speed,"",5.7L,8,"","","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
10061,11,5,221,"",25,Tundra 4WD,2011,"","",10.0,mpg,13.0,mpg,13.0,17.0,Automatic / 6 speed,"",5.7L,8,"","","","","","","","","",Toyota,http://www.toyota.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
10066,45,9,347,"",29,Touareg Hybrid,2011,"","","","","","","","",Automatic / 8 speed,"",3.0L,6,"","","","","","","","","",Volkswagen,http://www.vw.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
984,45,9,211,"",27,X6 Active Hybrid,2010,"","",17.0,mpg,19.0,mpg,"","","","","","","",NiMH,"","","","","","","",BMW,www.bmwusa.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
959,11,5,235,"",27,Lucerne,2010,"","",13.0,mpg,20.0,mpg,17.0,26.0,Automatic,"",3.9L,6,"","","","","","","","","",Buick,http://www.buick.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
968,11,5,231,"",29,Escalade,2010,"","",10.0,mpg,16.0,mpg,14.0,20.0,Automatic,"",6.2L,8,"","","","","","","","","",Cadillac,http://www.cadillac.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
946,45,9,231,"",29,Escalade Hybrid,2010,"","",21.0,mpg,22.0,mpg,"","",Automatic,"",6.0L,8,"",NiMH,"","","","","","","",Cadillac,http://www.cadillac.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
965,11,5,215,"",25,Avalanche 1500,2010,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic,"",5.3L,8,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
982,11,5,215,"",9,Express G1500,2010,"","",10.0,mpg,13.0,mpg,13.0,18.0,Automatic,"",5.3L,8,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
960,11,5,215,"",29,HHR 2WD,2010,"","",16.0,mpg,23.0,mpg,22.0,32.0,Manual,"",2.2L,4,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
950,11,5,215,"",27,Impala,2010,"","",14.0,mpg,22.0,mpg,18.0,29.0,Automatic,"",3.5L,6,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
954,11,5,215,"",27,Malibu,2010,"","",16.0,mpg,23.0,mpg,22.0,30.0,Automatic,"",2.4L,4,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
936,45,9,215,"",27,Malibu LS,2010,"","",26.0,mpg,34.0,mpg,"","",Automatic,"",2.4L,4,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
939,45,9,215,"",25,Silverado 1500,2010,"","",21.0,mpg,22.0,mpg,"","",Automatic,"",6.0L,8,"",NiMH,"","","","","","","",Chevrolet,http://www.chevrolet.com,HYBR,Hybrid Electric,Truck,Hybrid Electric
973,11,5,215,"",25,Silverado C15,2010,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic,"",5.3L,8,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
980,11,5,215,"",29,Suburban C1500,2010,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic,"",5.3L,8,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
966,11,5,215,"",29,Tahoe,2010,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic,"",5.3L,8,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
937,45,9,215,"",29,Tahoe Hybrid,2010,"","",21.0,mpg,22.0,mpg,"","",Automatic,"",6.0L,8,"","","","","","","","","",Chevrolet,http://www.chevrolet.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
957,11,5,223,"",27,Sebring,2010,"","",14.0,mpg,20.0,mpg,18.0,26.0,Automatic,"",2.7L,6,"","","","","","","","","",Chrysler,http://www.chrysler.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
977,11,5,223,"",29,Town & Country,2010,"","",12.0,mpg,17.0,mpg,17.0,24.0,"","",3.3L,6,"","","","","","","","","",Chrysler,http://www.chrysler.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
952,11,5,225,"",27,Avenger SXT,2010,"","",14.0,mpg,20.0,mpg,19.0,27.0,Automatic,"",2.7L,6,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
971,11,5,225,"",25,Dakota,2010,"","",9.0,mpg,13.0,mpg,14.0,19.0,Automatic,"",4.7L,8,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
976,11,5,225,"",29,Grand Caravan,2010,"","",12.0,mpg,17.0,mpg,17.0,24.0,Automatic,"",3.3L,6,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
972,11,5,225,"",25,RAM 1500 4WD,2010,"","",9.0,mpg,12.0,mpg,13.0,18.0,Automatic,"",4.7L,8,"","","","","","","","","",Dodge,http://www.dodge.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
951,11,5,219,"",27,Crown Victoria,2010,"","",12.0,mpg,17.0,mpg,16.0,24.0,Automatic,"",4.6L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
963,11,5,219,"",29,Escape,2010,"","",14.0,mpg,19.0,mpg,19.0,25.0,Automatic,"",3.0L,6,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
945,45,9,219,"",29,Escape Hybrid,2010,"","",34.0,mpg,31.0,mpg,"","",Automatic,"",2.5L,4,"",NiMH,"","","","","","","",Ford,http://www.fordvehicles.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
961,11,5,219,"",29,Expedition,2010,"","",9.0,mpg,13.0,mpg,13.0,19.0,Automatic,"",5.4L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
979,11,5,219,"",25,F150,2010,"","",10.0,mpg,14.0,mpg,14.0,20.0,Automatic,"",5.4L,8,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Truck,Flexible Fuel
913,11,5,219,"",27,Fusion,2010,"","",13.0,mpg,19.0,mpg,18.0,27.0,Automatic,Duratec Flexible Fuel 24 Valve,3.0L,6,"","","","","","","","","",Ford,http://www.fordvehicles.com,E85_GSLN,Ethanol (E85),Sedan/Wagon,Flexible Fuel
914,45,9,219,"",27,Fusion Hybrid FWD,2010,"","",41.0,mpg,36.0,mpg,"","",Automatic,Atkinson-Cycle Hybrid,2.5L,4,"",NiMH,275,"","","","","","",Ford,http://www.fordvehicles.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
983,11,5,213,"",9,Savana,2010,"","",10.0,mpg,13.0,mpg,13.0,18.0,Automatic,"",5.3L,8,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),Van,Flexible Fuel
967,11,5,213,"",29,Yukon,2010,"","",11.0,mpg,16.0,mpg,15.0,21.0,Automatic,"",5.3L,8,"","","","","","","","","",GMC,http://www.gmc.com,E85_GSLN,Ethanol (E85),SUV,Flexible Fuel
938,45,9,213,"",29,Yukon 1500,2010,"","",21.0,mpg,22.0,mpg,"","",Automatic,"",6.0L,8,"","","","","","","","","",GMC,http://www.gmc.com,HYBR,Hybrid Electric,SUV,Hybrid Electric
985,3,1,209,"",27,Civic GX,2010,"","",24.0,mpg,36.0,mpg,26.0,36.0,5-Speed Automatic,"",1.8L,4,"","","","","","","","","",Honda,http://automobiles.honda.com,CNG,CNG - Compressed Natural Gas,Sedan/Wagon,Dedicated
935,45,9,209,"",27,Civic Hybrid,2010,"","",40.0,mpg,45.0,mpg,"","",Automatic,"",1.3L,4,"",NiMH,"","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
986,45,9,209,"",27,Insight,2010,"","",40.0,mpg,43.0,mpg,26.0,36.0,Automatic,"",1.3L,4,"",NiMH,"","","","","","","",Honda,http://automobiles.honda.com,HYBR,Hybrid Electric,Sedan/Wagon,Hybrid Electric
